Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/13/2020,ID-SA,Sulawesi Utara,0,0,0,0,17,3,7,7,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6.43,0.00,1.14,17.65%,41.18%,0.00,1.00
4/13/2020,ID-SB,Sumatera Barat,1,0,0,1,45,3,10,32,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.18,8.15,0.00,0.54,6.67%,22.22%,0.08,1.00
4/13/2020,ID-SS,Sumatera Selatan,0,0,0,0,18,2,44,-28,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,2.19,0.00,0.24,11.11%,244.44%,1.00,1.00
4/13/2020,ID-SU,Sumatera Utara,2,1,1,0,67,9,42,16,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,4.50,0.07,0.61,13.43%,62.69%,0.20,
4/14/2020,ID-AC,Aceh,0,0,0,0,5,1,3,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.19,20.00%,60.00%,1.00,1.00
4/14/2020,ID-BA,Bali,6,0,1,5,92,2,23,67,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,21.82,0.00,0.47,2.17%,25.00%,1.20,1.00
4/14/2020,ID-BT,Banten,5,0,0,5,266,25,42,199,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.47,24.81,0.00,2.33,9.40%,15.79%,1.67,0.00
4/14/2020,ID-BE,Bengkulu,0,0,0,0,4,1,27,-24,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,675.00%,1.00,1.00
4/14/2020,ID-JK,DKI Jakarta,122,10,0,112,2262,286,156,1820,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.25,208.55,0.92,26.37,12.64%,6.90%,0.91,1.43
4/14/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,4,1,61,7,59,-5,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.38,16.80,0.00,1.93,11.48%,96.72%,0.31,1.00
4/14/2020,ID-GO,Gorontalo,0,0,0,0,1,0,4,-3,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,0.85,0.00,0.00,0.00%,400.00%,1.00,1.00
4/14/2020,IDN,Indonesia,282,60,46,176,4839,459,426,3954,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.06,18.25,0.23,1.73,9.49%,8.80%,0.89,2.31
4/14/2020,ID-JA,Jambi,1,0,0,1,5,2,7,-4,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,1.43,0.00,0.57,40.00%,140.00%,,1.00
4/14/2020,ID-JB,Jawa Barat,6,1,1,4,616,74,659,-117,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.13,13.64,0.02,1.64,12.01%,106.98%,0.08,0.10
4/14/2020,ID-JT,Jawa Tengah,75,1,1,73,276,44,219,13,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.06,7.59,0.03,1.21,15.94%,79.35%,25.00,1.00
4/14/2020,ID-JI,Jawa Timur,36,2,10,24,510,138,782,-410,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.89,12.60,0.05,3.41,27.06%,153.33%,0.69,0.67
4/14/2020,ID-KB,Kalimantan Barat,0,0,2,-2,13,3,6,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,2.40,0.00,0.55,23.08%,46.15%,1.00,1.00
4/14/2020,ID-KS,Kalimantan Selatan,3,2,0,1,37,10,87,-60,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.75,9.20,0.50,2.49,27.03%,235.14%,,
4/14/2020,ID-KT,Kalimantan Tengah,0,1,0,-1,25,3,62,-40,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,9.73,0.39,1.17,12.00%,248.00%,0.00,
4/14/2020,ID-KI,Kalimantan Timur,0,0,0,0,35,3,130,-98,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,9.85,0.00,0.84,8.57%,371.43%,1.00,1.00
4/14/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,1,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,24.68,0.00,1.54,6.25%,0.00%,1.00,1.00
4/14/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,5,1,33,-29,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,3.62,0.00,0.72,20.00%,660.00%,1.00,1.00
4/14/2020,ID-KR,Kepulauan Riau,6,2,0,4,27,8,4,15,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,3.11,13.99,1.04,4.15,29.63%,14.81%,,
4/14/2020,ID-LA,Lampung,0,0,0,0,21,5,41,-25,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.31,0.00,0.55,23.81%,195.24%,0.00,1.00
4/14/2020,ID-MA,Maluku,0,0,0,0,11,0,3,8,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,5.96,0.00,0.00,0.00%,27.27%,1.00,1.00
4/14/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,24,-22,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1.53,0.00,0.00,0.00%,1200.00%,1.00,1.00
4/14/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,37,2,6,29,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,7.02,0.00,0.38,5.41%,16.22%,0.00,1.00
4/14/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,1,22,-22,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.18,100.00%,2200.00%,1.00,1.00
4/14/2020,ID-PA,Papua,0,0,0,0,68,5,20,43,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,15.67,0.00,1.15,7.35%,29.41%,0.00,1.00
4/14/2020,ID-PB,Papua Barat,0,0,0,0,2,1,7,-6,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.88,50.00%,350.00%,1.00,1.00
4/14/2020,ID-RI,Riau,0,0,0,0,20,5,11,4,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,3.29,0.00,0.82,25.00%,55.00%,0.00,1.00
4/14/2020,ID-SR,Sulawesi Barat,0,0,0,0,5,1,5,-1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,3.21,0.00,0.64,20.00%,100.00%,1.00,1.00
4/14/2020,ID-SN,Sulawesi Selatan,8,3,4,1,229,23,117,89,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.85,24.29,0.32,2.44,10.04%,51.09%,,3.00
4/14/2020,ID-ST,Sulawesi Tengah,0,0,0,0,19,3,15,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,6.43,0.00,1.02,15.79%,78.95%,1.00,0.00
4/14/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,16,1,7,8,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,6.07,0.00,0.38,6.25%,43.75%,1.00,1.00
4/14/2020,ID-SA,Sulawesi Utara,0,0,2,-2,17,3,9,5,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,6.43,0.00,1.14,17.65%,52.94%,1.00,1.00
4/14/2020,ID-SB,Sumatera Barat,3,1,0,2,48,4,10,34,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.54,8.70,0.18,0.72,8.33%,20.83%,3.00,
4/14/2020,ID-SS,Sumatera Selatan,1,0,0,1,19,2,44,-27,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,2.31,0.00,0.24,10.53%,231.58%,,1.00
4/14/2020,ID-SU,Sumatera Utara,5,0,1,4,72,9,43,20,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.34,4.84,0.00,0.61,12.50%,59.72%,2.50,0.00
4/15/2020,ID-AC,Aceh,0,0,0,0,5,1,3,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.19,20.00%,60.00%,1.00,1.00
4/15/2020,ID-BA,Bali,6,0,0,6,98,2,23,73,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,23.24,0.00,0.47,2.04%,23.47%,1.00,1.00
4/15/2020,ID-BT,Banten,0,2,1,-3,266,27,43,196,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.00,24.81,0.19,2.52,10.15%,16.17%,0.00,
4/15/2020,ID-BE,Bengkulu,0,0,0,0,4,1,27,-24,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,675.00%,1.00,1.00
4/15/2020,ID-JK,DKI Jakarta,128,9,20,99,2390,295,176,1919,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.80,220.35,0.83,27.20,12.34%,7.36%,1.05,0.90
4/15/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,62,7,59,-4,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,17.08,0.00,1.93,11.29%,95.16%,0.20,1.00
4/15/2020,ID-GO,Gorontalo,0,0,0,0,1,0,4,-3,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,0.85,0.00,0.00,0.00%,400.00%,1.00,1.00
4/15/2020,IDN,Indonesia,297,10,20,267,5136,469,446,4221,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.12,19.37,0.04,1.77,9.13%,8.68%,1.05,0.17
4/15/2020,ID-JA,Jambi,1,0,0,1,6,2,7,-3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,1.72,0.00,0.57,33.33%,116.67%,1.00,1.00
4/15/2020,ID-JB,Jawa Barat,38,3,1,34,654,77,660,-83,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.84,14.48,0.07,1.70,11.77%,100.92%,6.33,3.00
4/15/2020,ID-JT,Jawa Tengah,13,2,1,10,289,46,220,23,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.36,7.95,0.05,1.26,15.92%,76.12%,0.17,2.00
4/15/2020,ID-JI,Jawa Timur,25,4,4,17,535,142,786,-393,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.62,13.22,0.10,3.51,26.54%,146.92%,0.69,2.00
4/15/2020,ID-KB,Kalimantan Barat,0,0,0,0,13,3,6,4,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,2.40,0.00,0.55,23.08%,46.15%,1.00,1.00
4/15/2020,ID-KS,Kalimantan Selatan,12,0,1,11,49,10,88,-49,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.98,12.18,0.00,2.49,20.41%,179.59%,4.00,0.00
4/15/2020,ID-KT,Kalimantan Tengah,8,0,0,8,33,3,62,-32,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,3.11,12.84,0.00,1.17,9.09%,187.88%,,0.00
4/15/2020,ID-KI,Kalimantan Timur,0,0,0,0,35,3,130,-98,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,9.85,0.00,0.84,8.57%,371.43%,1.00,1.00
4/15/2020,ID-KU,Kalimantan Utara,4,0,1,3,20,1,1,18,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,6.17,30.84,0.00,1.54,5.00%,5.00%,,1.00
4/15/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,6,1,33,-28,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,4.35,0.00,0.72,16.67%,550.00%,,1.00
4/15/2020,ID-KR,Kepulauan Riau,5,0,3,2,32,8,7,17,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.59,16.59,0.00,4.15,25.00%,21.88%,0.83,0.00
4/15/2020,ID-LA,Lampung,0,0,0,0,21,5,41,-25,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.31,0.00,0.55,23.81%,195.24%,1.00,1.00
4/15/2020,ID-MA,Maluku,3,0,0,3,14,0,3,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.62,7.58,0.00,0.00,0.00%,21.43%,,1.00
4/15/2020,ID-MU,Maluku Utara,2,0,1,1,4,0,25,-21,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,3.06,0.00,0.00,0.00%,625.00%,,1.00
4/15/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,37,2,6,29,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,7.02,0.00,0.38,5.41%,16.22%,1.00,1.00
4/15/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,1,22,-22,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.18,100.00%,2200.00%,1.00,1.00
4/15/2020,ID-PA,Papua,7,0,0,7,75,5,20,50,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.61,17.28,0.00,1.15,6.67%,26.67%,,1.00
4/15/2020,ID-PB,Papua Barat,0,0,0,0,2,1,7,-6,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.88,50.00%,350.00%,1.00,1.00
4/15/2020,ID-RI,Riau,0,2,4,-6,20,7,15,-2,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,3.29,0.33,1.15,35.00%,75.00%,1.00,
4/15/2020,ID-SR,Sulawesi Barat,2,0,0,2,7,1,5,1,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,4.49,0.00,0.64,14.29%,71.43%,,1.00
4/15/2020,ID-SN,Sulawesi Selatan,10,1,9,0,239,24,126,89,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.06,25.35,0.11,2.55,10.04%,52.72%,1.25,0.33
4/15/2020,ID-ST,Sulawesi Tengah,3,0,0,3,22,3,15,4,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,7.44,0.00,1.02,13.64%,68.18%,,1.00
4/15/2020,ID-SG,Sulawesi Tenggara,8,0,3,5,24,1,10,13,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,3.04,9.11,0.00,0.38,4.17%,41.67%,,1.00
4/15/2020,ID-SA,Sulawesi Utara,1,0,0,1,18,3,9,6,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,6.81,0.00,1.14,16.67%,50.00%,,1.00
4/15/2020,ID-SB,Sumatera Barat,7,0,1,6,55,4,11,40,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.27,9.97,0.00,0.72,7.27%,20.00%,2.33,0.00
4/15/2020,ID-SS,Sumatera Selatan,3,0,0,3,22,2,44,-24,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.37,2.68,0.00,0.24,9.09%,200.00%,3.00,1.00
4/15/2020,ID-SU,Sumatera Utara,6,0,0,6,78,9,43,26,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.40,5.24,0.00,0.61,11.54%,55.13%,1.20,1.00
4/16/2020,ID-AC,Aceh,0,0,0,0,5,1,3,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.19,20.00%,60.00%,1.00,1.00
4/16/2020,ID-BA,Bali,15,0,9,6,113,2,32,79,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,3.56,26.80,0.00,0.47,1.77%,28.32%,2.50,1.00
4/16/2020,ID-BT,Banten,15,6,0,9,281,33,43,205,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.40,26.21,0.56,3.08,11.74%,15.30%,,3.00
4/16/2020,ID-BE,Bengkulu,0,0,0,0,4,1,27,-24,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,675.00%,1.00,1.00
4/16/2020,ID-JK,DKI Jakarta,174,1,0,173,2564,296,176,2092,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,16.04,236.40,0.09,27.29,11.54%,6.86%,1.36,0.11
4/16/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,63,7,59,-3,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,17.35,0.00,1.93,11.11%,93.65%,1.00,1.00
4/16/2020,ID-GO,Gorontalo,3,0,0,3,4,0,4,0,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,2.54,3.39,0.00,0.00,0.00%,100.00%,,1.00
4/16/2020,IDN,Indonesia,380,27,102,251,5516,496,548,4472,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.43,20.80,0.10,1.87,8.99%,9.93%,1.28,2.70
4/16/2020,ID-JA,Jambi,1,0,0,1,7,2,7,-2,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,2.00,0.00,0.57,28.57%,100.00%,1.00,1.00
4/16/2020,ID-JB,Jawa Barat,23,1,6,16,677,78,666,-67,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.51,14.99,0.02,1.73,11.52%,98.38%,0.61,0.33
4/16/2020,ID-JT,Jawa Tengah,8,2,2,4,297,48,222,27,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.22,8.17,0.05,1.32,16.16%,74.75%,0.62,1.00
4/16/2020,ID-JI,Jawa Timur,13,5,3,5,548,147,789,-388,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.32,13.54,0.12,3.63,26.82%,143.98%,0.52,1.25
4/16/2020,ID-KB,Kalimantan Barat,8,0,0,8,21,3,6,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.48,3.87,0.00,0.55,14.29%,28.57%,,1.00
4/16/2020,ID-KS,Kalimantan Selatan,9,0,4,5,58,10,92,-44,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,2.24,14.42,0.00,2.49,17.24%,158.62%,0.75,1.00
4/16/2020,ID-KT,Kalimantan Tengah,1,0,0,1,34,3,62,-31,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,13.23,0.00,1.17,8.82%,182.35%,0.13,1.00
4/16/2020,ID-KI,Kalimantan Timur,9,0,5,4,44,3,135,-94,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.53,12.39,0.00,0.84,6.82%,306.82%,,1.00
4/16/2020,ID-KU,Kalimantan Utara,8,0,1,7,28,1,2,25,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,12.34,43.18,0.00,1.54,3.57%,7.14%,2.00,1.00
4/16/2020,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,7,1,33,-27,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,5.07,0.00,0.72,14.29%,471.43%,1.00,1.00
4/16/2020,ID-KR,Kepulauan Riau,7,0,0,7,39,8,7,24,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,3.63,20.21,0.00,4.15,20.51%,17.95%,1.40,1.00
4/16/2020,ID-LA,Lampung,5,0,0,5,26,5,41,-20,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.55,2.86,0.00,0.55,19.23%,157.69%,,1.00
4/16/2020,ID-MA,Maluku,0,0,0,0,14,0,3,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7.58,0.00,0.00,0.00%,21.43%,0.00,1.00
